web-scraper-order,typ,href,wein_name_raw,jahrgang_raw,genussreife_raw,land_raw,region_raw,produzent_raw,rebsorte_raw,alkohol_raw,inhalt_raw,preis_chf_raw
1671140359-5014,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/d-alba-doc-dolcetto/p/1018580001,d'Alba DOC Dolcetto,2020,2022-2023,Italien,Piemont,Baldi,Dolcetto,13.50%,75cl,14.5
1671140362-5016,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cuvee-x-unplugged-burgenland-hannes-reeh/p/1014438002,Cuvée X Unplugged Burgenland Hannes Reeh,2016,2022-2025,Österreich,Burgenland,Hannes Reeh,Cabernet Franc,15.00%,75cl,54
1671140365-5018,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cuvee-x-unplugged-burgenland-hannes-reeh/p/1014438001,Cuvée X Unplugged Burgenland Hannes Reeh,2015,2022-2025,Österreich,Burgenland,Hannes Reeh,Cabernet Franc,14.50%,75cl,54
1671140368-5019,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cuvee-rouge-l-hospitalet-g-bertrand-pays-d-oc-igp/p/1013867006,Cuvée Rouge l'Hospitalet G. Bertrand Pays d'Oc IGP,2019,2023-2035,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Cabernet Sauvignon,14.00%,150cl,29.95
1671140371-5021,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cuvee-rouge-l-hospitalet-g-bertrand-pays-d-oc-igp/p/1000448020,Cuvée Rouge l'Hospitalet G. Bertrand Pays d'Oc IGP,2020,2021-2025,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Syrah,13.50%,75cl,13.95
1671140374-5023,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/crozes-hermitage-aoc-les-moniers-m-chapoutier/p/1010253011,Crozes-Hermitage AOC Les Moniers M. Chapoutier,2019,2022-2027,Frankreich,Côtes du Rhône,M. Chapoutier,Syrah,13.00%,75cl,19.95
1671140377-5025,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/crozes-hermitage-aoc-eguigal/p/1014292005,Crozes-Hermitage AOC E.Guigal,2019,2023-2025,Frankreich,null,Maison Guigal,Syrah,13.00%,75cl,24.95
1671140379-5027,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/crljenak-dalmacija-zlatan-otok/p/1017711001,Crljenak Dalmacija Zlatan Otok,2016,2022-2025,null,null,Zinfandel,null,15.00%,75cl,27.5
1671140382-5029,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/craggy-range-aroha-pinot-noir-te-muna-road-vineyard-martinborough/p/7096019001,Craggy Range Aroha Pinot Noir Te Muna Road Vineyard Martinborough,2020,2024-2034,Neuseeland,Pinot Noir,Antonio Galloni: 95,null,13.30%,75cl,74.95
1671140385-5030,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cottinelli-malanser-pinot-noir-aoc/p/1003013018,Cottinelli Malanser Pinot Noir AOC,2021,2023-2026,Schweiz,Ostschweiz,Weinbau Cottinelli,Pinot Noir,13.50%,75cl,19.95
1671140387-5032,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-ventoux-aoc-terres-de-truffes/p/1007864012,Côtes du Ventoux AOC Terres de Truffes,2019,2022-2025,Frankreich,Côtes du Rhône,Cave Terra Ventoux,Grenache,14.00%,75cl,11.95
1671140391-5034,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-roussillon-domaine-cazes-le-credo/p/1016297001,Côtes du Roussillon Domaine Cazes Le Credo,2015,2022-2026,Frankreich,Languedoc-Roussillon,Domaine Cazes,Grenache,14.50%,75cl,22.75
1671140393-5036,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-seguret-aoc-edition-peter-keller-domaine-la-garanciere-clos-joncuas/p/1014317001,Côtes du Rhône Séguret AOC Edition Peter Keller Domaine La Garancière Clos Joncuas,2015,2022-2024,Frankreich,Côtes du Rhône,-,Grenache,14.00%,75cl,23.95
1671140396-5038,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-prestige-cellier-des-dauphins/p/1016247001,Côtes du Rhône Prestige Cellier des Dauphins,2019,2020-2024,Frankreich,Côtes du Rhône,,"Grenache, 
                                Mourvèdre, 
                                Syrah",13.50%,75cl,4.15
1671140398-5040,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/frankreich/cotes-du-rhone-croix-d-amont-ac/p/3437584,Côtes du Rhône Croix d'Amont AC,null,null,Frankreich,Côtes du Rhône,null,Grenache,13.50%,100cl,4.75
1671140401-5042,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-chateauneuf-du-pape-amiral-g-chateau-de-vaudieu/p/5852415001,Côtes du Rhône Châteauneuf-du-Pape Amiral G. Château de Vaudieu,2015,2019-2027,Frankreich,Côtes du Rhône,Château de Vaudieu,Grenache,15.00%,75cl,95
1671140404-5044,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aop-syrah-crozes-hermitage-les-palais-clairmont/p/1018336001,Côtes du Rhône AOP Syrah Crozes-Hermitage Les Palais Clairmont,2021,2022-2026,Frankreich,Côtes du Rhône,Syrah,null,13.00%,75cl,16.95
1671140407-5046,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aop-chateau-saint-andre/p/1009761011,Côtes-du-Rhône AOP Château Saint-André,2020,2022-2025,Frankreich,Côtes du Rhône,"Grenache, 
                                Syrah",null,13.50%,75cl,8.95
1671140410-5047,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aop-belleruche-m-chapoutier/p/1000302018,Côtes du Rhône AOP Belleruche M. Chapoutier,2021,2023-2026,Frankreich,Côtes du Rhône,M. Chapoutier,Grenache,14.00%,75cl,9.95
1671140412-5049,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aoc-sans-sulfites-mathilde-chapoutier-2020-75cl/p/1016076002,"Côtes du Rhône AOC Sans Sulfites Mathilde Chapoutier 2020, 75CL",2020,2023-2028,Frankreich,Côtes du Rhône,M. Chapoutier,Grenache,14.50%,75cl,11.95
1671140415-5051,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aoc-la-renjardiere/p/1003780014,Côtes-du-Rhône AOC La Renjardière,2020,2022-2025,Frankreich,Côtes du Rhône,null,Grenache,14.50%,75cl,6.95
1671140418-5053,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aoc-grand-palais-bag-in-box/p/6625112,Côtes-du-Rhône AOC Grand Palais Bag in Box,,,Frankreich,Côtes du Rhône,null,Grenache,13.50%,300cl,11.95
1671140420-5055,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-du-rhone-aoc-grand-palais/p/1001277019,Côtes-du-Rhône AOC Grand Palais,2021,2023-2024,Frankreich,Côtes du Rhône,null,"Grenache, 
                                Syrah",13.50%,75cl,3.6
1671140423-5057,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-de-rhone-aoc-gigondas-mirail/p/6998860,Côtes de Rhône AOC Gigondas Mirail,null,null,Frankreich,Côtes du Rhône,null,null,14.50%,450cl,119
1671140426-5059,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-de-castillon-aoc-chateau-d-aiguilhe/p/3174672019,Côtes de Castillon AOC Château d’Aiguilhe,2020,2024-2037,Frankreich,null,Château d'Aiguilhe,Cabernet Franc,14.50%,75cl,22.5
1671140429-5060,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-de-bourg-aoc-chateau-moulin-eyquem/p/1017226001,Côtes-de-Bourg AOC Chateau Moulin Eyquem,2016,2023-2035,Frankreich,null,null,"Cabernet Franc, 
                                Cabernet Sauvignon, 
                                Merlot",13.50%,150cl,22.5
1671140431-5062,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-de-bordeaux-castillon-aoc-chateau-cap-de-faugeres/p/5642048005,Côtes de Bordeaux Castillon AOC Château Cap de Faugères,2016,2022-2035,Frankreich,null,Château Faugères,Cabernet Sauvignon,14.50%,75cl,17.5
1671140434-5064,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cotes-de-bordeaux-castillon-aoc-chateau-cap-de-faugeres/p/5642048006,Côtes de Bordeaux Castillon AOC Château Cap de Faugères,2017,2022-2035,Frankreich,null,Château Faugères,Cabernet Sauvignon,14.50%,75cl,16.95
1671140437-5066,rot,https://www.coop.ch/de/subskriptionen-rhone/cote-rotie-les-cotes-julien-barge/p/6693407003,"Côte Rôtie Les Côtes, Julien Barge 6x  75cl",2021,2025-2031,Frankreich,null,null,"Viognier, 
                                Syrah",14.00%,6x 75cl,269.7
1671140440-5068,rot,https://www.coop.ch/de/subskriptionen-rhone/cote-rotie-aop-coeur-de-combard-julien-barge/p/6463372002,"Côte Rôtie AOP Coeur de Combard, Julien Barge 6x  75cl",2021,2026-2036,Frankreich,null,null,"Viognier, 
                                Syrah",14.00%,6x 75cl,419.7
1671140443-5069,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cote-rotie-aoc-la-turque/p/3382139010,Côte Rôtie AOC La Turque,2013,2023-2035,Frankreich,Côtes du Rhône,Maison Guigal,Viognier,13.50%,75cl,299
1671140446-5071,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cote-rotie-aoc-la-mouline-e-guigal/p/3382136011,Côte Rôtie AOC La Mouline E. Guigal,2013,2022-2035,Frankreich,Côtes du Rhône,Maison Guigal,Viognier,13.50%,75cl,299
1671140449-5073,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cote-rotie-ac-lieux-dits-le-plomb-les-vins-de-vienne/p/1016948003,Côte-Rôtie AC Lieux-Dits Le Plomb Les Vins de Vienne,2018,2021-2028,Frankreich,Côtes du Rhône,Les Vins de Vienne,Syrah,13.00%,75cl,69
1671140451-5075,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costers-del-segre-vilosell-tomas-cusine/p/1016926001,Costers del Segre Vilosell Tomàs Cusiné,2018,2022-2025,Spanien,Katalonien,Tomàs Cusiné,Grenache,14.00%,75cl,17.5
1671140454-5077,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costers-del-segre-vilosell-tomas-cusine/p/1016926002,Costers del Segre Vilosell Tomàs Cusiné,2019,2022-2026,Spanien,Katalonien,Tomàs Cusiné,Grenache,14.00%,75cl,17.5
1671140457-5078,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costers-del-segre-do-pirinenca-raimat/p/1013779007,Costers del Segre DO Pirinenca Raimat,2020,2023-2025,Spanien,Katalonien,Raimat,Tempranillo,14.00%,75cl,15.5
1671140459-5080,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costers-del-segre-do-anima-de-raimat/p/1013624005,Costers del Segre DO Ànima de Raimat,2018,2022-2024,Spanien,Katalonien,Raimat,Cabernet Sauvignon,14.00%,75cl,13.95
1671140462-5082,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costers-del-segre-do-anima-de-raimat/p/1013624006,Costers del Segre DO Ànima de Raimat,2019,2023-2025,Spanien,Katalonien,Raimat,Cabernet Sauvignon,14.00%,75cl,13.95
1671140465-5084,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costa-toscana-igt-kepos-di-ampeleia/p/1016092001,Costa Toscana IGT Kepos di Ampeleia,2018,2022-2026,Italien,Toskana,Ampeleia,Mourvèdre,13.00%,75cl,27.5
1671140468-5086,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/costa-toscana-igt-kepos-di-ampeleia/p/1016092003,Costa Toscana IGT Kepos di Ampeleia,2020,2022-2028,Italien,Toskana,Ampeleia,Mourvèdre,13.00%,75cl,27.5
1671140472-5087,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/corvo-rosso-sicilia-igp/p/1011049010,Corvo Rosso Sicilia IGP,2020,2020-2021,Italien,Sizilien,Duca di Salaparuta,Nero d'Avola,12.50%,75cl,8.95
1671140474-5089,rot,https://www.coop.ch/de/subskriptionen-rhone/cornas-aop-les-eygats-courbis/p/5852081007,"Cornas AOP Les Eygats, Courbis 6x  75cl",2021,2025-2036,Frankreich,null,Domaine Courbis,Syrah,14.50%,6x 75cl,285
1671140477-5091,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cornas-aop-les-eygats-courbis/p/5852081002,"Cornas AOP Les Eygats, Courbis",2016,2022-2037,Frankreich,null,Domaine Courbis,Syrah,14.00%,75cl,42.5
1671140480-5093,rot,https://www.coop.ch/de/subskriptionen-rhone/cornas-aop-la-sabarotte-courbis/p/5852088007,"Cornas AOP La Sabarotte, Courbis 6x  75cl",2021,2025-2036,Frankreich,null,Domaine Courbis,Syrah,14.50%,6x 75cl,345
1671140483-5095,rot,https://www.coop.ch/de/weine/mondovino-highlights/raritaeten/cornas-aop-la-sabarotte/p/5852088002,Cornas AOP La Sabarotte,2016,2022-2028,Frankreich,null,Domaine Courbis,Syrah,14.50%,75cl,44.95
1671140485-5097,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cornas-aoc-vieilles-vignes-alain-voge/p/1012967002,Cornas AOC Vieilles Vignes Alain Voge,2014,2022-2030,Frankreich,null,Alain Voge,Syrah,13.50%,75cl,59.5
1671140488-5099,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/cornas-aoc-les-eygats-domaine-courbis/p/1013196001,Cornas AOC Les Eygats Domaine Courbis,2014,2022-2024,Frankreich,null,Domaine Courbis,Syrah,13.00%,75cl,39.5
1671140491-5100,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/corbieres-boutenac-aoc-domaine-georges-bertrand/p/1014933001,Corbières Boutenac AOC Domaine Georges Bertrand,2014,2020-2022,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Mourvèdre,14.50%,75cl,12.95
1671140493-5102,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/corbieres-barons-de-rothschild-a-d-aussieres-rouge/p/1017194001,Corbières Barons de Rothschild A d'Aussières Rouge,2019,2022-2025,Frankreich,Languedoc-Roussillon,Domaines Barons de Rothschild,Cabernet Sauvignon,14.00%,75cl,15.5
1671140496-5104,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/coop-naturaplan-bio-beaujolais-aoc-g-duboeuf/p/1015643003,Coop Naturaplan Bio Beaujolais AOC G. Duboeuf,2020,2023-2026,Frankreich,Beaujolais,Georges Duboeuf,Gamay,13.00%,75cl,11.5
1671140499-5106,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/coop-fine-food-toscana-igt-geminus-teruzzi/p/1017748001,Coop Fine Food Toscana IGT Geminus Teruzzi,2019,2021-2025,Italien,Toskana,null,"Cabernet Sauvignon, 
                                Petit Verdot, 
                                Sangiovese",14.00%,75cl,29.5
1671140501-5108,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/coop-fine-food-ribera-del-duero-do-reserva-pago-de-los-capellanes/p/1011250010,Coop Fine Food Ribera del Duero DO Reserva Pago de los Capellanes,2018,2023-2027,Spanien,Ribera del Duero,Pago de los Capellanes,Tempranillo,14.50%,75cl,33.95
1671140504-5109,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/coop-fine-food-ribera-del-duero-do-reserva-pago-de-los-capellanes/p/1011250009,Coop Fine Food Ribera del Duero DO Reserva Pago de los Capellanes,2017,2022-2026,Spanien,Ribera del Duero,Pago de los Capellanes,Tempranillo,14.50%,75cl,33.95
1671140507-5111,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/columbia-valley-cabernet-sauvignon-mercer-bros/p/1015892001,Columbia Valley Cabernet Sauvignon Mercer Bros.,2017,2022-2024,USA,null,null,"Cabernet Sauvignon, 
                                Merlot, 
                                Syrah",14.00%,75cl,17.5
1671140510-5113,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/collioure-aop-clos-des-paulilles/p/1016075002,Collioure AOP Clos des Paulilles,2019,2022-2026,Frankreich,Languedoc-Roussillon,A. Cazes,Grenache,14.50%,75cl,17.95
1671140512-5115,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/collection-suedtirol-alto-adige-lagrein-grieser-doc/p/1000842019,Collection Südtirol Alto Adige Lagrein Grieser DOC,2021,2022-2025,Italien,Südtirol/Trentin/Friaul,Kellerei Bozen,Lagrein,13.50%,75cl,14.95
1671140515-5117,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/collection-suedtirol-alto-adige-lagrein-grieser-doc/p/1000842018,Collection Südtirol Alto Adige Lagrein Grieser DOC,2020,2022-2023,Italien,Südtirol/Trentin/Friaul,Kellerei Bozen,Lagrein,13.50%,75cl,14.95
1671140581-5129,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/filari-de-sant-antoni-negroamaro-salento-igt-bio/p/1018657001,Filari De Sant'Antoni Negroamaro Salento IGT Bio,2021,2022-2026,Italien,Apulien,Hisotelaray - Libera Terra,Negroamaro,14.00%,75cl,12.5
1671140583-5131,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/fetzer-zinfandel-valley-oaks/p/1000954018,Fetzer Zinfandel Valley Oaks,2020,2022-2025,USA,null,Fetzer,Zinfandel,13.50%,75cl,14.95
1671140586-5133,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/faugeres-aop-inaccessible-mas-gabinele/p/1014878001,Faugères AOP Inaccessible Mas Gabinèle,2016,2022-2027,Frankreich,Languedoc-Roussillon,null,"Mourvèdre, 
                                Syrah",15.00%,75cl,94.95
1671140589-5135,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/faugeres-aoc-mas-gabinele/p/1000371019,Faugères AOC Mas Gabinèle,2020,2024-2026,Frankreich,Languedoc-Roussillon,Thierry Rodriguez,Grenache,14.00%,75cl,11.75
1671140591-5136,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/faugeres-aoc-mas-gabinele/p/1000371018,Faugères AOC Mas Gabinèle,2019,2023-2025,Frankreich,Languedoc-Roussillon,Thierry Rodriguez,Grenache,14.00%,75cl,11.75
1671140594-5139,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/excellent-reserve-niederoesterreich-pfaffl/p/1009600012,Excellent Réserve Niederösterreich Pfaffl,2020,2022-2025,Österreich,Niederösterreich,Weingut Pfaffl,Cabernet Sauvignon,14.50%,75cl,23
1671140597-5140,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/etna-rosso-doc-nerello-mascalese-sentiero-delle-gerle-mandrarossa/p/1018678001,Etna Rosso DOC Nerello Mascalese Sentiero delle Gerle Mandrarossa,2018,2022-2023,Italien,Sizilien,Mandrarossa,null,13.50%,75cl,22.5
1671140599-5142,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/etna-doc-rosso-lenza-di-munti-nicosia/p/1017760001,Etna DOC Rosso Lenza di Munti Nicosia,2018,2019-2024,Italien,Sizilien,"Nerello Capuccio, Nerello Mascalese",null,13.00%,75cl,16.5
1671140602-5144,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/etna-doc-profumo-di-vulcano-federico-graziani/p/1016951004,Etna DOC Profumo di Vulcano Federico Graziani,2019,2022-2026,Italien,Sizilien,Federico Graziani,null,13.50%,75cl,75
1671140604-5146,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/etna-doc-profumo-di-vulcano-federico-graziani/p/1016951001,Etna DOC Profumo di Vulcano Federico Graziani,2016,2022-2023,Italien,Sizilien,Federico Graziani,null,13.50%,75cl,75
1671140607-5148,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/etna-doc-fedegraziani-federico-graziani/p/1016956001,Etna DOC Fedegraziani Federico Graziani,2017,2022-2026,Italien,Sizilien,Federico Graziani,null,13.50%,75cl,24
1671140610-5149,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/epesses-lavaux-aoc-rouge-union-vinicole-cully/p/1010728012,Epesses Lavaux AOC Rouge Union Vinicole Cully,2021,2020-2023,Schweiz,Waadt,Union Vinicole Cully,Pinot Noir,13.00%,70cl,13.95
1671140613-5151,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/epesses-lavaux-aoc-rouge-union-vinicole-cully/p/1010728011,Epesses Lavaux AOC Rouge Union Vinicole Cully,2020,2022-2026,Schweiz,Waadt,Union Vinicole Cully,Pinot Noir,13.00%,70cl,13.95
1671140616-5153,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/emilia-romagna-doc-lambrusco-concerto-medici-ermete/p/1017992001,Emilia Romagna DOC Lambrusco Concerto Medici Ermete,2021,2022-2025,Italien,Emilia-Romagna,Medici Ermete,Lambrusco,11.50%,75cl,16.4
1671140619-5155,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/el-flamenco-espaa-tinto/p/1011572010,El Flamenco España Tinto,2021,2023-2026,Spanien,null,null,null,12.50%,75cl,3.95
1671140622-5157,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/ego-babi-fjaka/p/1017709002,Ego Babić Fjaka,2020,2022-2026,null,null,null,null,13.50%,75cl,19.5
1671140624-5159,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/eglisauer-beerli-blauburgunder/p/1000359011,Eglisauer Beerli Blauburgunder,2021,2023-2024,Schweiz,Ostschweiz,Coop,Pinot Noir,13.00%,75cl,9.95
1671140627-5161,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/edition-peter-keller-burgenland-dac-cuvee-j-heinrich/p/1014299001,Edition Peter Keller Burgenland DAC Cuvée J. Heinrich,2012,2022-2025,Österreich,Burgenland,-,Cabernet Franc,13.50%,75cl,29.5
1671140630-5162,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/duriense-igp-r-de-romaneira-quinta-da-romaneira/p/1014376001,Duriense IGP R de Romaneira Quinta da Romaneira,2016,2022-2025,Portugal,Douro,null,"Tempranillo, Tinto Cão, 
                                Touriga Nacional",14.50%,75cl,13.95
1671140633-5164,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/durbanville-wo-pinotage-diemersdal/p/1014598004,Durbanville WO Pinotage Diemersdal,2020,2022-2025,Südafrika,null,Pinotage,null,14.50%,75cl,22.5
1671140636-5166,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/drama-pgi-chateau-julia-merlot-domaine-costa-lazaridi/p/1017582002,Drama PGI Chateau Julia Merlot Domaine Costa Lazaridi,2021,2023-2026,Griechenland,null,Costa Lazaridi,Merlot,14.50%,75cl,24.5
1671140638-5168,rot,https://www.coop.ch/de/weine/wein-sortiment/rotweine/drama-pgi-chateau-julia-merlot-domaine-costa-lazaridi/p/1017582001,Drama PGI Chateau Julia Merlot Domaine Costa Lazaridi,2020,2022-2025,Griechenland,null,Costa Lazaridi,Merlot,14.50%,75cl,16.4
