typ,wein_name,land,region,produzent,rebsorte,alkohol,inhalt_cl,anzahl_fl,jahrgang,prime_start,prime_end,preis_chf,preis_cl
rot,"Venezie IGT Merlot Introl della Torre Tenuta Valleselle 2020, 75CL",Italien,Venetien,Tenuta Valleselle,Merlot,14.0,75.0,1,2020,2023,2028,13.5,0.18
rot,Venezie IGT Merlot Introl della Torre Tenuta Valleselle,Italien,Venetien,Tenuta Valleselle,Merlot,14.0,75.0,1,2019,2022,2026,13.5,0.18
rot,Veneto Possessioni Rosso Verona IGT Alighieri,Venetien,,,"Molinara, 
                                Sangiovese, 
                                Corvina",13.0,75.0,1,2018,,,10.95,0.15
rot,Veneto IGT Rosso Amadea,Italien,Venetien,Coop,Merlot,13.5,75.0,1,2019,2022,2025,13.5,0.18
rot,Veneto IGT Corvina Merlot Bertani,Italien,Venetien,G.B. Bertani,Merlot,13.5,75.0,1,2021,2022,2026,13.95,0.19
rot,Zweigelt Unplugged Burgenland Hannes Reeh,Österreich,Burgenland,Hannes Reeh,Zweigelt,14.0,75.0,1,2020,2022,2025,24.95,0.33
rot,Zweigelt Neusiedlersee Burgenland Hannes Reeh,Österreich,Burgenland,Hannes Reeh,Zweigelt,13.0,75.0,1,2020,2022,2025,11.95,0.16
rot,Zürichsee AOC Pinot Noir Edition Peter Keller Weinbau Schwarzenbach,Schweiz,Zürich,Weingut Schwarzenbach,Pinot Noir,13.5,75.0,1,2018,2022,2025,24.95,0.33
rot,Zürichsee AOC Cuvée Noir Gebrüder Kümin,Schweiz,Zürich,Gebrüder Kümin Weinbau,Cabernet Sauvignon,12.8,75.0,1,2018,2020,2024,19.95,0.27
rot,Zürichsee AOC Cuvée Noire Gebrüder Kümin,Schweiz,Zürich,Gebrüder Kümin Weinbau,Cabernet Franc,12.8,75.0,1,2019,2022,2025,14.95,0.2
rot,Zürich AOC Staatsschreiber Cuvée Barrique,Schweiz,Zürich,Staatskellerei Zürich,Pinot Noir,13.5,75.0,1,2018,2022,2025,22.5,0.3
rot,Zürich AOC Saxer's Zürihegel Rot,Schweiz,Zürich,Weingut Saxer,Pinot Noir,12.2,75.0,1,2021,2022,2025,15.95,0.21
rot,Zürich AOC Ritter von Landenberg Schwarzer Ritter,Schweiz,Zürich,,Pinot Noir,13.5,75.0,1,2019,2022,2025,14.95,0.2
rot,Zürich AOC Pinot Noir Weingut Lindetröpfli Edition Peter Keller,Schweiz,Zürich,,Pinot Noir,13.5,75.0,1,2020,2022,2032,29.95,0.4
rot,Zürich AOC Pinot Noir Kümin,Schweiz,Zürich,,Pinot Noir,13.0,75.0,1,2019,2022,2024,14.95,0.2
rot,Zürich AOC Goldküste Pinot Noir Cabernet,Schweiz,Zürich,,Pinot Noir,13.0,75.0,1,2019,2022,2025,13.5,0.18
rot,Zürich AOC Blauburgunder Staatsschreiberwein Staatskellerei Zürich,Schweiz,Zürich,Staatskellerei Zürich,Pinot Noir,14.0,75.0,1,2021,2023,2027,15.95,0.21
rot,Zürich AOC Blauburgunder Staatsschreiberwein Staatskellerei Zürich,Schweiz,Zürich,Staatskellerei Zürich,Pinot Noir,14.0,75.0,1,2020,2022,2026,15.95,0.21
rot,Zürcher clevner Blauburgunder Turicum,Schweiz,Zürich,,Pinot Noir,13.0,75.0,1,2021,,,8.95,0.12
rot,"Zinfandel California Brazin Lodi Delicato Family Vineyards 2020, 75CL",USA,,Delicato Family Vineyards,Zinfandel,14.5,75.0,1,2020,2022,2026,14.5,0.19
rot,Zinfandel California Beringer Founders' Estate,USA,,Beringer,Zinfandel,14.5,75.0,1,2019,2022,2024,15.95,0.21
rot,Zinfandel California Beringer Founders' Estate,USA,,Beringer,Zinfandel,14.5,75.0,1,2020,2023,2025,15.95,0.21
rot,Zinfandel Bourbon Barrel Aged California 1000 Stories,USA,,1000 Stories,Zinfandel,15.0,75.0,1,2021,2024,2026,19.95,0.27
rot,Yellow Tail Shiraz South East Australia,Australien,,,Syrah,13.5,75.0,1,2021,2023,2024,7.95,0.11
rot,Yellow Tail Merlot Casella Family,Australien,,Casella Family Brands,Merlot,13.5,75.0,1,2021,2022,2025,7.95,0.11
rot,Yellow Tail Malbec Casella Family,Australien,,Casella Family Brands,Malbec,13.5,75.0,1,2021,2022,2025,7.95,0.11
rot,Yecla DO Monastrell Heredad Candela,Spanien,Murcia,Bodega Señorio de Barahonda,Monastrell,15.0,75.0,1,2018,2022,2024,17.6,0.23
rot,Yecla DO Epistem No 5 Atlan Artisan,Spanien,Murcia,Atlan & Artisan,Monastrell,15.0,75.0,1,2014,2022,2028,82.5,1.1
rot,Wilchinger Blauburgunder Schaffhausen AOC,Schweiz,Ostschweiz,,Pinot Noir,12.5,75.0,1,2021,2020,2023,8.95,0.12
rot,Western Cape WO Manor Nederburg House Cabernet Sauvignon,Südafrika,,Nederburg,Cabernet Sauvignon,14.5,75.0,1,2019,2023,2024,13.95,0.19
rot,Wester Cape WO Cabernet Sauvignon Vineyard Selection Kleine Zalze,Südafrika,,Kleine Zalze,Cabernet Sauvignon,14.5,75.0,1,2019,2023,2026,19.95,0.27
rot,Weininger Blauburgunder AOC,Schweiz,Ostschweiz,,Pinot Noir,12.5,75.0,1,2020,2022,2026,9.95,0.13
rot,Weinfelden AOC Pinot Noir Ottenberg Rutishauser,Schweiz,Ostschweiz,,Pinot Noir,13.5,75.0,1,2021,2022,2026,10.5,0.14
rot,Wagram AT Josef Ehmoser Grüner Veltliner Hohenberg,Österreich,Niederösterreich,Josef Ehmoser,,13.0,75.0,1,2020,2022,2030,21.9,0.29
rot,Waadt Cuvée Murat Le Clos de Céligny,Schweiz,Waadt,,"Cabernet Sauvignon, Gamaret,            Merlot",13.5,75.0,1,2018,2021,2024,20.95,0.28
weiss,Bel-Horizon La Côte AOC,Schweiz,Waadt,Chasselas,,16.0,75.0,1,2018,2022,2023,19.95,0.27
weiss,Beerenauslese Saulheimer Thörle,Deutschland,,Weingut Thörle,Riesling,14.0,75.0,1,2016,2022,2024,12.95,0.17
weiss,Batroun MO Cuvée Altitudes White Ixsir,,,,"Muscat,               Viognier",12.5,75.0,1,2020,2023,2024,3.75,0.05
weiss,Basel-Landschaft AOC Wysse Benkemer,Schweiz,Basel/Aargau,,"Chasselas,             Riesling x Silvaner",14.0,75.0,1,2021,2022,2026,17.5,0.23
weiss,Basel-Landschaft AOC Wysse Benkemer,Schweiz,Basel/Aargau,,"Chasselas,            Riesling x Silvaner",15.5,75.0,1,2019,2024,2028,32.95,0.44
weiss,Basel-Landschaft AOC Maisprach Pinot Noir Federweisser,Zürich,Pinot Noir,,,15.5,75.0,1,2018,2023,2027,32.95,0.44
weiss,Basel-Landschaft AOC Maisprach Pinot Noir Federweisser,Schweiz,Basel/Aargau,,Pinot Noir,14.5,75.0,1,2018,2019,2025,21.5,0.29
weiss,Basel-Landschaft AOC Kluser Burgeweg Cuvée Blanche,Schweiz,Basel/Aargau,,"Chasselas,           Riesling x Silvaner",15.5,75.0,1,2016,2019,2024,48.5,0.65
weiss,Basel-Landschaft AOC Kluseggler Riesing-Sylvaner Klushof,Schweiz,Basel/Aargau,,"Riesling,               Silvaner",15.0,75.0,1,2019,2023,2026,24.95,0.33
weiss,Baron de Rothschild Réserve Spéciale Bordeaux blanc AOC,Frankreich,,Domaines Barons de Rothschild,Sauvignon Blanc,15.0,75.0,1,2019,2023,2026,24.95,0.33
weiss,Baron de Hoen Sonnenglanz Gewürztraminer Grand Cru Alsace AOP,Frankreich,Elsass,Baron de Hoen,Gewürztraminer,15.0,37.5,1,2017,2023,2026,14.5,0.39
weiss,Baden QbA Kaiserstuhl Pinot Gris,Deutschland,Baden,,Pinot Gris,16.0,75.0,1,2017,2023,2024,29.95,0.4
weiss,Baden QbA Kaiserstuhl Pinot Blanc Spätlese,Deutschland,,,Pinot Blanc,16.0,75.0,1,2016,2022,2023,29.95,0.4
weiss,Baden Federleicht Blanc de Noir,Deutschland,Baden,,Pinot Noir,15.0,75.0,1,2019,2022,2029,28.5,0.38
weiss,Avellino DOCG Fiano Le Grade,Italien,Kampanien,Vinosia,Fiano,16.5,75.0,1,2013,2022,2030,53.0,0.71
weiss,Auggener Gewürztraminer Spätlese Markgräflerland,,,,Gewürztraminer,15.0,75.0,1,2017,2023,2029,36.95,0.49
weiss,Araldica Roero Arneis DOCG,Italien,Piemont,Araldica,Arneis,16.0,75.0,1,2015,2022,2025,39.5,0.53
weiss,Araldica Gavi La Luciana DOCG,Italien,Piemont,Araldica,Cortese,16.0,75.0,1,2013,,,135.0,1.8
weiss,"AOP Alsace Grand Cru Goldert Gewurztraminer, Domaine Zind Humbrecht",Frankreich,Elsass,Domaine Zind-Humbrecht,Gewürztraminer,15.0,150.0,1,2018,2022,2025,47.5,0.32
weiss,"AOP Alsace Grand Cru Brand Riesling, Domaine Zind Humbrecht",Frankreich,Elsass,Domaine Zind-Humbrecht,Riesling,15.0,150.0,1,2019,2023,2026,47.5,0.32
weiss,AOC Wallis Petite Arvine Saillon Grand Cru,Schweiz,Wallis,,,16.0,75.0,1,2012,2023,2035,129.0,1.72
weiss,Alto Adige DOC Pinot Bianco Kellerei Terlan,Italien,Südtirol/Trentin/Friaul,,Grauburgunder,15.5,75.0,1,2013,2021,2022,49.95,0.67
weiss,Alsace Grand Cru Pfersigberg AOP Gewürztraminer,Elsass,,,Gewürztraminer,15.0,75.0,1,2019,2022,2026,14.6,0.19
weiss,Alsace Grand Cru Ollwiller AOP Riesling,Elsass,,,Riesling,14.0,75.0,1,2017,2022,2023,19.95,0.27
weiss,Alsace Grand Cru Moenchberg AOP Pinot Gris Domaine Marc Kreydenweiss,Frankreich,Elsass,Domaine Marc Kreydenweiss,,14.5,75.0,1,2021,2020,2023,16.5,0.22
weiss,Alsace Grand Cru Kastelberg AOC Riesling Domaine Marc Kreydenweiss,Frankreich,Elsass,Domaine Marc Kreydenweiss,Riesling,14.5,75.0,1,2019,2022,2024,16.5,0.22
weiss,Alsace AOP Sonnenglanz Grand Cru Pinot Gris,Frankreich,Elsass,Baron de Hoen,Pinot Gris,12.5,100.0,1,,,,2.95,0.03
weiss,Alsace AOP Riesling Blanck,Frankreich,Elsass,Domaine Blanck,Riesling,13.5,75.0,1,2018,2022,2028,32.5,0.43
weiss,Alsace AOP Riesling Blanck,Frankreich,Elsass,Domaine Blanck,Riesling,14.0,75.0,1,2020,2024,2034,145.5,1.94
weiss,Alsace AOP Riesling Baron de Hoen,Frankreich,Elsass,Baron de Hoen,Riesling,14.0,75.0,1,2019,2022,2033,14.95,0.2
weiss,Alsace AOP Pinot Gris Baron de Schiele,Frankreich,Elsass,,Pinot Gris,14.5,75.0,1,2018,2022,2030,33.0,0.44
weiss,Alsace AOP Pinot Gris Baron de Hoen,Frankreich,Elsass,Baron de Hoen,Pinot Gris,13.0,75.0,1,2020,2022,2025,19.95,0.27
weiss,Alsace AOP Pinot Gris Baron de Hoen,Frankreich,Elsass,Baron de Hoen,Pinot Gris,13.0,75.0,1,2019,2021,2024,19.95,0.27
weiss,Alsace AOP Grand Cru Schoenenbourg Riesling Baron de Hoen,Frankreich,Elsass,Baron de Hoen,Riesling,14.0,75.0,1,2018,2019,2024,24.5,0.33
weiss,Alsace AOP Gewurztraminer Neuweg Domaine Gross,Frankreich,Elsass,Gewürztraminer,,14.5,75.0,1,2019,,,24.95,0.33
weiss,Alsace AOP Gewürztraminer Blanck,Frankreich,Elsass,Domaine Blanck,Gewürztraminer,14.0,75.0,1,2018,2022,2025,14.95,0.2
weiss,Alsace AOP Gewürztraminer Baron Hoen,Frankreich,Elsass,Baron de Hoen,Gewürztraminer,14.5,75.0,1,2018,2022,2030,21.5,0.29
weiss,Alsace AOP Gewürztraminer Baron de Schiele,Frankreich,Elsass,Domaine Kuehn,Gewürztraminer,13.0,75.0,1,2020,2022,2024,16.95,0.23
weiss,Alsace AOP Gewürztraminer Baron de Hoen Beblenheim,Frankreich,Elsass,Baron de Hoen,Gewürztraminer,13.0,75.0,1,2020,2023,2024,13.5,0.18
weiss,Alsace AOP Gewürztraminer Albrecht Wolfberger,Frankreich,Elsass,,,14.0,75.0,1,2019,2022,2026,17.95,0.24
weiss,Alsace AOC Sonnenglanz Grand Cru Pinot Gris,Frankreich,Elsass,Baron de Hoen,Pinot Gris,14.0,75.0,1,2012,2022,2027,27.5,0.37
weiss,Albizzia Frescobaldi Chardonnay Toscana IGT,Toskana,,,Chardonnay,13.5,75.0,1,2018,2022,2027,18.5,0.25
weiss,Aigle Noir Viognier Pays D'Oc IGP,Frankreich,Languedoc-Roussillon,Gérard Bertrand,Viognier,13.0,75.0,1,2020,2022,2023,12.5,0.17
weiss,Aigle Les Murailles H. Badoux Chablais AOC,Schweiz,Waadt,Henri Badoux,Chasselas,14.0,75.0,1,2019,2023,2026,19.5,0.26
weiss,Aigle Chablais AOC Les Murailles H. Badoux,Schweiz,Waadt,Henri Badoux,Chasselas,14.0,75.0,1,2019,2022,2025,13.5,0.18
weiss,Abruzzo DOC Trebbiano Prope Velenosi Vini,Italien,Abruzzen,,Trebbiano,13.5,75.0,1,2019,2019,2024,14.5,0.19
weiss,Abbaye de Mont Mont-sur-Rolle La Côte AOC,Schweiz,Waadt,L'Abbaye de Mont,Chasselas,14.2,75.0,1,2019,2022,2023,13.5,0.18
weiss,Aargauer AOC Riesling-Sylvaner Falkenkönig,Schweiz,Basel/Aargau,,Riesling x Silvaner,14.5,75.0,1,2020,2022,2025,15.95,0.21
weiss,Aargau AOC Vindonissa-Wy Albus Schinznach,Schweiz,Basel/Aargau,,"Doral,                Chardonnay,              Riesling x Silvaner,              Pinot Noir",13.0,75.0,1,2019,2022,2025,16.5,0.22
weiss,Aargau AOC Riesling-Sylvaner Sprützig,Schweiz,Basel/Aargau,Weinbau Döttingen,Riesling x Silvaner,13.0,75.0,1,2020,2024,2027,16.95,0.23
weiss,Aargau AOC Pinot Noir Gislifluewii Federweisser Trinamo,Schweiz,Basel/Aargau,Trinamo AG,Pinot Noir,13.0,75.0,1,2018,2022,2025,16.95,0.23
weiss,Aargau AOC Müller-Thurgau Besserstein,Schweiz,Basel/Aargau,Müller-Thurgau,,13.0,50.0,1,2020,2023,2024,13.5,0.27
weiss,Aargau AOC Müller-Thurgau Besserstein,Schweiz,Basel/Aargau,Müller-Thurgau,,13.5,75.0,1,2020,2022,2025,15.0,0.2
weiss,Aargau AOC Gislifluewii Auenstein,Schweiz,Basel/Aargau,,Riesling x Silvaner,13.0,75.0,1,2020,2022,2025,9.95,0.13
weiss,Aargau AOC Frutillio,Schweiz,Basel/Aargau,,Riesling x Silvaner,13.0,75.0,1,2020,,,18.95,0.25
weiss,Aargau AOC Frutillio,Schweiz,Basel/Aargau,,Riesling x Silvaner,14.0,75.0,1,2020,2022,2028,13.95,0.19
weiss,Aargau AOC Flora Blanc de Noir Weinstern,Schweiz,Basel/Aargau,Weinstern Wettingen,Pinot Noir,13.0,75.0,1,,2022,2025,13.95,0.19
weiss,Aargau AOC Charmant weisse Assemblage,Schweiz,Basel/Aargau,,"Chardonnay,               Riesling x Silvaner,             Sauvignon Blanc",13.5,75.0,1,2020,2022,2025,14.5,0.19
weiss,Aargau AOC Birmenstorfer Riesling-Sylvaner,Schweiz,Basel/Aargau,,Riesling x Silvaner,13.5,75.0,1,2020,2022,2024,9.95,0.13
weiss,Aargau AOC Birmenstorfer Riesling-Sylvaner,Schweiz,Basel/Aargau,,Riesling x Silvaner,13.5,75.0,1,2021,2023,2026,9.5,0.13
weiss,"Châteauneuf-du-Pape AOP Clos de Beauvenir, Nerthe 6x  75cl",Frankreich,,Château La Nerthe,Clairette,13.0,70.0,1,2021,2023,2024,11.5,0.16
weiss,"Châteauneuf-du-Pape AOP BLANC Tradition, Bosquet Papes 6x  75cl",Frankreich,,Domaine Bosquet des Papes,Bourboulenc,13.0,70.0,1,2019,2022,2025,11.5,0.16
weiss,Châteauneuf-du-Pape AOP Blanc Mont Redon,Frankreich,,Château Mont-Redon,Clairette,14.3,75.0,1,2018,2023,2025,22.0,0.29
weiss,Château la Louvière blanc Pessac-Léognan AC 6x  75cl,Frankreich,,Château la Louvière,Cabernet Sauvignon,13.5,70.0,1,2020,2023,2025,15.5,0.22
weiss,Château Auvernier Neuchâtel,Schweiz,Drei-Seen-Region,Château d'Auvernier,Chasselas,13.5,75.0,1,,2022,2025,12.95,0.17
weiss,Chasselas Vin de Pays Südbaden,Deutschland,Baden,,Chasselas,13.8,70.0,1,2019,,,18.95,0.27
weiss,Chasselas de Romandie Sélection le Muriset,Schweiz,übrige Schweiz,,Chasselas,12.8,75.0,1,2021,2022,2025,13.95,0.19
weiss,Chasselas Baden,Deutschland,Baden,,Chasselas,12.8,75.0,1,2018,2022,2023,13.95,0.19
weiss,Chasselas aus Südbaden,Deutschland,Baden,,Chasselas,12.8,75.0,1,2020,2023,2024,14.5,0.19
weiss,Chasselas aus Südbaden,Deutschland,Baden,,Chasselas,13.0,75.0,1,2019,2023,2024,14.5,0.19
weiss,Chardonne Noble Terre,Schweiz,Waadt,,Chasselas,14.0,75.0,1,2016,2022,2026,99.0,1.32
weiss,Chardonnay Woodbridge Robert Mondavi,USA,Kalifornien,,Chardonnay,12.0,37.5,1,2018,,,6.95,0.19
weiss,Chardonnay Vin de Pays d'Oc,Frankreich,Languedoc-Roussillon,,Chardonnay,14.0,75.0,1,2016,2022,2025,24.95,0.33
weiss,Chardonnay Vin de Pays d'Oc,Frankreich,Languedoc-Roussillon,,Chardonnay,14.0,75.0,1,2017,2022,2024,29.95,0.4
weiss,Chardonnay Vin de Pays d'Oc,Frankreich,Languedoc-Roussillon,,Chardonnay,14.0,75.0,1,2018,2023,2028,13.95,0.19
weiss,Chardonnay Scotch Barrel Aged 1924 Wines,USA,,,Chardonnay,13.5,75.0,1,2018,2024,2029,42.5,0.57
weiss,Chardonnay Santa Digna Miguel Torres,Chile,,Miguel Torres,Chardonnay,13.5,75.0,1,2017,2023,2028,42.5,0.57
weiss,Chardonnay Private Selection R. Mondavi,USA,,Robert Mondavi Winery,Chardonnay,14.0,75.0,1,2018,2023,2026,17.5,0.23
weiss,Chardonnay Ojo Negro Dieter Meier,Argentinien,,,Chardonnay,13.5,75.0,1,2018,2023,2028,39.5,0.53
weiss,Chardonnay Napa Valley The Prisoner,USA,,,Chardonnay,14.5,37.5,1,2018,2023,2026,9.95,0.27
weiss,Chardonnay IGP Pays d'Oc Bag in Box,Frankreich,Languedoc-Roussillon,,Chardonnay,14.5,75.0,1,2013,2022,2025,105.0,1.4
weiss,Chardonnay Colchagua Valley Viña Sutil,Chile,,,Chardonnay,14.0,75.0,1,2013,2022,2024,85.0,1.13
weiss,Chardonnay Chile Los Vascos Rothschild,Chile,,Los Vascos,Chardonnay,13.5,75.0,1,2014,2022,2024,55.0,0.73
weiss,Chardonnay California Round Hill,USA,,,Chardonnay,15.0,75.0,1,2011,2022,2029,115.0,1.53
weiss,Chardonnay California Fetzer,USA,,Fetzer,Chardonnay,13.0,75.0,1,2018,2020,2026,11.7,0.16
weiss,Chardonnay Bourbon Barrel Aged California 1000 Stories,USA,,1000 Stories,Chardonnay,14.0,75.0,1,2013,2022,2024,39.9,0.53
weiss,Chardonnay Australia Kangaroo Ridge,Australien,,,Chardonnay,14.5,75.0,1,2016,2023,2024,17.5,0.23
weiss,Chablis AOC Premier Cru Les Vaillons A. Bichot,Frankreich,Chablis,Maison Albert Bichot,Chardonnay,14.5,37.5,1,2016,2023,2023,9.5,0.25
weiss,Chablis 1er Cru Montmains AOC Domaine Jean-Marc Brocard,Frankreich,Burgund,Chardonnay,,12.0,75.0,1,2021,2020,2027,3.95,0.05
weiss,Chablais AOC Yvorne Tradition Association Viticole d'Yvorne,Schweiz,Waadt,Association Viticole d'Yvorne,Chasselas,12.0,75.0,1,2021,2021,2023,12.0,0.16
weiss,Chablais AOC Yvorne La Thibaude,Schweiz,Waadt,,Chasselas,13.0,75.0,1,2019,,,6.95,0.09
weiss,Chablais AOC Yvorne L'Ovaille Grand Cru,Schweiz,Waadt,Domaine de l'Ovaille,Chasselas,13.0,75.0,1,2021,,,6.95,0.09
weiss,Chablais AOC Yvorne L'Ovaille Grand Cru,Schweiz,Waadt,Domaine de l'Ovaille,Chasselas,12.5,100.0,1,,,,3.5,0.04
weiss,Chablais AOC Yvorne Clos de la George,Schweiz,Waadt,Hammel,Chasselas,14.0,75.0,1,2019,2022,2027,15.5,0.21
weiss,Chablais AOC Aigle Les Plantailles,Schweiz,Waadt,,Chasselas,15.0,75.0,1,2016,2022,2029,13.5,0.18
weiss,Cave des Coteaux Neuchâtel AOC,Schweiz,Drei-Seen-Region,Caves des Coteaux,Chasselas,14.5,75.0,1,2020,2022,2025,14.5,0.19
weiss,Castilla y Leon DO Nebla Verdejo,Spanien,Kastilien-León,Vincente Gandia,Verdejo,14.0,75.0,1,2019,2024,2025,16.5,0.22
weiss,Casablanca Valley 20 Barrels Chardonnay Cono Sur,Chile,,,Chardonnay,13.0,75.0,1,2020,2023,2026,12.5,0.17
weiss,Carneros Chardonnay Schug,USA,,,Chardonnay,13.0,75.0,1,2019,2022,2025,12.5,0.17
weiss,Campaner Gewürztraminer Alto Adige DOC,Italien,Südtirol/Trentin/Friaul,Kellerei Kaltern - Caldaro,Gewürztraminer,14.0,75.0,1,2018,2022,2027,14.95,0.2
weiss,Calchaqui Blanco de Corte Amalaya,Argentinien,Riesling,,,12.5,75.0,1,2021,,,5.75,0.08
weiss,Bündner Riesling-Silvaner AOC,Schweiz,Ostschweiz,Volg Weinkellereien,Riesling x Silvaner,13.5,75.0,1,2016,2022,2023,39.9,0.53
weiss,Bucaneve Merlot Bianco 37,Schweiz,Tessin,Cantina Giubiasco,Merlot,13.5,75.0,1,2018,2023,2031,7.45,0.1
weiss,Bree Alcohol Free White,Deutschland,Pfalz,,,14.0,75.0,1,2019,2022,2028,19.5,0.26
weiss,Bourgogne AOC Château de Dracy Chardonnay,Frankreich,,Maison Albert Bichot,Chardonnay,14.0,75.0,1,2018,2022,2028,48.0,0.64
weiss,Bourgogne AOC Chardonnay Louis Jadot,Frankreich,Burgund,Louis Jadot,Chardonnay,14.0,75.0,1,2018,2022,2028,18.5,0.25
weiss,Bordeaux Blanc AOC Château Faugères,Frankreich,,Château Faugères,Sauvignon Blanc,13.5,75.0,1,2020,2022,2028,26.5,0.35
weiss,Bordeaux AOP Blanc Bonhomme Château Peybonhomme les tours 2020,Frankreich,,Château Peybonhomme Les Tours,Cabernet Franc,14.5,150.0,1,,,,39.95,0.27
weiss,Bordeaux AOC Le Lys Blanc Sec Château Lafaurie-Peyraguey,Frankreich,,,"Sauvignon Blanc, 
                                Sémillon",14.5,75.0,1,2016,2023,2024,19.95,0.27
weiss,Bordeaux AOC Dourthe Sauvignon Blanc La Grande Cuvée,Frankreich,,Dourthe,Sauvignon Blanc,13.5,75.0,1,2020,2023,2024,14.95,0.2
weiss,Bolgheri DOC Vermentino Tenuta Guado al Tasso,Italien,Toskana,,Vermentino,13.5,75.0,1,2020,2023,2027,9.95,0.13
weiss,Bolgheri DOC Vermentino Guado al Tasso,Italien,Toskana,Marchesi Antinori,Vermentino,13.5,75.0,1,2019,2022,2023,14.95,0.2
weiss,Black Stallion Chardonnay Napa Valley,USA,,Black Stallion,Chardonnay,14.5,75.0,1,2018,2022,2026,52.0,0.69
weiss,Bio-Vin de Pays Suisse Seyval Blanc Naturtalent,Schweiz,übrige Schweiz,Seyval Blanc,,13.5,75.0,1,2019,2022,2024,14.5,0.19
weiss,Bio Terra Alpina Vino Bianco Lageder,,,"Chardonnay,                Garganega,             Pinot Gris, Müller-Thurgau",,13.5,75.0,1,2015,2022,2025,85.0,1.13
weiss,Bio Gewürztraminer d'Alsace AOP Wolfberger,Frankreich,Elsass,Wolfberger,Gewürztraminer,14.5,150.0,1,,,,69.0,0.46
weiss,Bio Alentejo DOC Marquês de Borba Colheita,Portugal,Alentejo,João Portugal Ramos,Arinto,,75.0,1,2016,2022,2024,49.0,0.65
weiss,Bijelo 9 Cuvée Galic Kroatien,,,"Chardonnay,              Sauvignon Blanc,               Welschriesling",,13.0,75.0,1,2019,2019,2025,9.9,0.13
weiss,Bielersee AOC Chasselas Schafiser La Neuveville,Schweiz,Drei-Seen-Region,Chasselas,,13.5,75.0,1,2015,2015,2022,16.0,0.21
weiss,Bielersee AOC Chasselas Neuveville Auberson et Fils,Schweiz,Drei-Seen-Region,Chasselas,,13.0,75.0,1,2018,,,38.95,0.52
weiss,Greco di Tufo DOCG Greco L'Ariella Vinosia,Italien,Kampanien,Vinosia,Greco,14.0,75.0,1,2013,2022,2026,29.95,0.4
weiss,Greco di Tufo DOCG di Meo,Italien,Kampanien,Di Meo,Greco,14.0,75.0,1,2020,2023,2024,19.95,0.27
weiss,Greco di Tufo Cutizzi Feudi di San Gregorio,Italien,Kampanien,Feudi di San Gregorio,,13.0,50.0,1,2021,2022,2023,10.5,0.21
weiss,Grauburgunder Edition Peter Keller Weingut JUWEL Weine,Deutschland,,,Grauburgunder,14.5,75.0,1,2016,2023,2026,20.05,0.27
weiss,Graubünden AOC Wein Einfach Fein Weiss Weingut Von Salis,Schweiz,Ostschweiz,,Sauvignon Blanc,14.5,75.0,1,2015,2022,2025,54.95,0.73
weiss,Graubünden AOC RIesling-Silvaner Bündner Banner Zizers Rutishauser,Schweiz,Ostschweiz,Rutishauser Weinkellerei,Riesling x Silvaner,14.5,75.0,1,2016,2023,2025,21.95,0.29
weiss,Graubünden AOC Müller-Thurgau Goldene Sonne Felsberg Volg,Schweiz,Ostschweiz,Volg Weinkellereien,,13.5,75.0,1,2017,2020,2022,38.5,0.51
weiss,Graubünden AOC Jeninser Riesling-Silvaner Jürg Obrecht Weine,Schweiz,Ostschweiz,,Riesling x Silvaner,14.5,75.0,1,2017,2022,2027,55.0,0.73
weiss,Graubünden AOC Jeninser Riesling-Silvaner Jürg Obrecht Weine,Schweiz,Ostschweiz,,Riesling x Silvaner,15.0,75.0,1,2012,2022,2032,99.0,1.32
weiss,Gorgo Tondo Grillo Terre Sicilia IGT,Italien,Sizilien,Cantine Pellegrino,Grillo,0.5,75.0,1,,,,4.95,0.07
weiss,Gewürztraminer Baron de Hoen Beblenheim Alsace AOP,Frankreich,Elsass,Baron de Hoen,Gewürztraminer,12.5,75.0,1,2021,2024,2025,17.95,0.24
weiss,Gewürztraminer Alto Adige DOC,Italien,Südtirol/Trentin/Friaul,Kellerei Kaltern - Caldaro,Gewürztraminer,13.0,75.0,1,2020,2022,2026,17.95,0.24
weiss,Genève AOC Chasselas Feuille d'Or,Schweiz,Genf,La Cave de Genève,Chasselas,13.0,75.0,1,2021,2021,2027,17.95,0.24
weiss,Genève AOC Chasselas,Schweiz,Genf,,Chasselas,13.0,75.0,1,2018,2022,2025,24.95,0.33
weiss,Gazela Vinho Verde DOC,Portugal,Vinho Verde,,"Trajadura, Loureiro, Azal, Pedernã",12.5,75.0,1,2018,2022,2023,8.35,0.11
weiss,Gavi DOCG Cortese Principessa Gavia Banfi,Italien,Piemont,Castello Banfi,Cortese,12.5,75.0,1,2019,2023,2024,8.35,0.11
weiss,Friuli Isolnzo DOC Malvasia Adriano Gigante,Italien,Südtirol/Trentin/Friaul,Adriano Gigante,Malvasia,0.0,75.0,1,2018,2022,2024,11.5,0.15
weiss,Friuli DOP Pinot Grigio Puiatti,Italien,Südtirol/Trentin/Friaul,Puiatti,Pinot Gris,13.0,75.0,1,2020,2023,2028,14.95,0.2
weiss,Friuli DOC Sauvignon Colli Orientali Gigante,Italien,Südtirol/Trentin/Friaul,Adriano Gigante,Sauvignon Blanc,12.5,75.0,1,2020,2023,2024,8.5,0.11
